edge_id,interval_nVehContrib,interval_harmonicMeanSpeed,bo_iteration,batch
23798287,1022.0,29.06,1,0
23807076,1365.0,29.06,1,0
23955194,6256.0,29.06,1,0
261596707,1140.0,29.06,1,0
27628575,1991.0,29.06,1,0
27628577,1991.0,29.06,1,0
27829315,2162.0,29.059999999999995,1,0
28378888#0,6256.0,29.05,1,0
28378888#1,6256.0,29.06,1,0
28396115#0,6256.0,29.06,1,0
28413844,6256.0,29.06,1,0
28414204,738.0,29.059999999999995,1,0
28414370,1991.0,29.06,1,0
28432568,1140.0,29.06,1,0
28437207,1365.0,29.06,1,0
28464123,738.0,29.059999999999995,1,0
28464668,6256.0,29.059999999999995,1,0
28588888,6256.0,29.06,1,0
28665770,1140.0,29.06,1,0
31559312,2162.0,29.06,1,0
31559320,2162.0,29.06,1,0
360948375,1991.0,29.06,1,0
394385111,1365.0,29.06,1,0
395336979,1140.0,29.06,1,0
395336990,1140.0,29.06,1,0
395354964#0,1991.0,29.059999999999995,1,0
395354964#1,1991.0,29.059999999999995,1,0
395354964#2,1991.0,29.06,1,0
395368981,1365.0,29.06,1,0
395368986,1365.0,29.06,1,0
479773092#0,1991.0,29.06,1,0
479773092#1,1991.0,29.06,1,0
498017763,2162.0,29.06,1,0
508115731,6256.0,29.06,1,0
508115745,2162.0,29.06,1,0
508479355,1991.0,29.06,1,0
509721010#1,1991.0,29.06,1,0
509747240,1991.0,29.06,1,0
509747302,1991.0,29.06,1,0
509747310,1991.0,29.06,1,0
509747346,1991.0,29.06,1,0
51383535,1140.0,29.06,1,0
516535357,1365.0,29.06,1,0
52286754,2162.0,29.06,1,0
52305981,1365.0,29.06,1,0
544296218#0,2729.0,29.06,1,0
544296218#1,2729.0,29.06,1,0
550284581,738.0,29.059999999999995,1,0
550284583,738.0,29.059999999999995,1,0
552389451,6256.0,29.06,1,0
552603209,738.0,29.059999999999995,1,0
554270445,738.0,29.059999999999995,1,0
60723578,1140.0,29.06,1,0
617235585,2162.0,29.06,1,0
617235615,1022.0,29.06,1,0
617284142,2162.0,29.06,1,0
617284172,6256.0,29.06,1,0
617335302,1991.0,29.059999999999995,1,0
619042924,2729.0,29.06,1,0
687721970,1991.0,29.06,1,0
699541206,1991.0,29.059999999999995,1,0
706447587,1991.0,29.06,1,0
711193408,2729.0,29.06,1,0
711834658,738.0,29.059999999999995,1,0
760399064,2162.0,29.06,1,0
848429238,1140.0,29.06,1,0
849677308,1365.0,29.06,1,0
850026981,1022.0,29.06,1,0
850057340,1022.0,29.06,1,0
850057341,1022.0,29.06,1,0
850098170,1022.0,29.06,1,0
850395062,1991.0,29.06,1,0
850615423,6256.0,29.059999999999995,1,0
850615424,6256.0,29.06,1,0
851520670,1365.0,29.06,1,0
851548985,1365.0,29.06,1,0
851555734,738.0,29.059999999999995,1,0
851568240,1991.0,29.06,1,0
854215625,1022.0,29.06,1,0
860646752,2162.0,29.059999999999995,1,0
863751890,738.0,29.059999999999995,1,0
867208766,1991.0,29.06,1,0
942089751,2162.0,29.06,1,0
942114531,1991.0,29.06,1,0
942219372,6256.0,29.06,1,0
942228866,6256.0,29.059999999999995,1,0
947247192,1365.0,29.06,1,0
959075951,2162.0,29.04,1,0
959075964,2162.0,29.06,1,0
963455394,1365.0,29.06,1,0
963455396,1365.0,29.06,1,0
963510311,1365.0,29.06,1,0
963510313,1365.0,29.06,1,0
965603179,2729.0,29.059999999999995,1,0
967415329,1022.0,29.059999999999995,1,0
119271337,1274.0,29.06,2,0
123867439#1,1201.0,29.06,2,0
123867454,611.0,29.06,2,0
157607510,2000.0,29.06,2,0
157782136#0,1201.0,29.06,2,0
157782136#1,1201.0,29.06,2,0
157806285,1110.0,29.06,2,0
158245364,1885.0,29.06,2,0
23798287,611.0,29.06,2,0
23807076,1110.0,29.06,2,0
23955194,6196.0,29.06,2,0
261596707,1274.0,29.06,2,0
27628575,2000.0,29.06,2,0
27628577,2000.0,29.06,2,0
27829315,1885.0,29.06,2,0
28378888#0,6196.0,29.05,2,0
28378888#1,6196.0,29.06,2,0
28396115#0,6196.0,29.06,2,0
28413844,6196.0,29.06,2,0
28414204,1201.0,29.06,2,0
28414370,2000.0,29.06,2,0
28432568,1274.0,29.06,2,0
28437207,1110.0,29.06,2,0
28464123,1201.0,29.06,2,0
28464668,6196.0,29.06,2,0
28588888,6196.0,29.06,2,0
28665770,1274.0,29.06,2,0
31559312,1885.0,29.06,2,0
31559320,1885.0,29.06,2,0
360948375,2000.0,29.06,2,0
394385111,1110.0,29.059999999999995,2,0
395336979,1274.0,29.06,2,0
395336990,1274.0,29.06,2,0
395354964#0,2000.0,29.06,2,0
395354964#1,2000.0,29.06,2,0
395354964#2,2000.0,29.06,2,0
395368981,1110.0,29.06,2,0
395368986,1110.0,29.06,2,0
479773092#0,2000.0,29.06,2,0
479773092#1,2000.0,29.06,2,0
498017763,1885.0,29.06,2,0
508115731,6196.0,29.06,2,0
508115745,1885.0,29.06,2,0
508479355,2000.0,29.06,2,0
509721010#1,2000.0,29.06,2,0
509747240,2000.0,29.06,2,0
509747302,2000.0,29.06,2,0
509747310,2000.0,29.06,2,0
509747346,2000.0,29.06,2,0
51383535,1274.0,29.06,2,0
516535357,1110.0,29.059999999999995,2,0
52286754,1885.0,29.06,2,0
52305981,1110.0,29.059999999999995,2,0
544296218#0,3201.0,29.06,2,0
544296218#1,3201.0,29.06,2,0
550284581,1201.0,29.06,2,0
550284583,1201.0,29.06,2,0
552389451,6196.0,29.06,2,0
552603209,1201.0,29.06,2,0
554270445,1201.0,29.06,2,0
60723578,1274.0,29.06,2,0
617235585,1885.0,29.06,2,0
617235615,611.0,29.06,2,0
617284142,1885.0,29.06,2,0
617284172,6196.0,29.06,2,0
617335302,2000.0,29.06,2,0
619042924,3201.0,29.06,2,0
687721970,2000.0,29.06,2,0
699541206,2000.0,29.06,2,0
706447587,2000.0,29.06,2,0
711193408,3201.0,29.06,2,0
711834658,1201.0,29.06,2,0
760399064,1885.0,29.06,2,0
848429238,1274.0,29.06,2,0
849677308,1110.0,29.059999999999995,2,0
850026981,611.0,29.06,2,0
850057340,611.0,29.06,2,0
850057341,611.0,29.06,2,0
850098170,611.0,29.06,2,0
850395062,2000.0,29.06,2,0
850615423,6196.0,29.06,2,0
850615424,6196.0,29.06,2,0
851520670,1110.0,29.06,2,0
851548985,1110.0,29.059999999999995,2,0
851555734,1201.0,29.06,2,0
851568240,2000.0,29.06,2,0
854215625,611.0,29.06,2,0
860646752,1885.0,29.06,2,0
863751890,1201.0,29.06,2,0
867208766,2000.0,29.06,2,0
942089751,1885.0,29.06,2,0
942114531,2000.0,29.06,2,0
942219372,6196.0,29.06,2,0
942228866,6196.0,29.06,2,0
947247192,1110.0,29.059999999999995,2,0
959075951,1885.0,29.04,2,0
959075964,1885.0,29.06,2,0
963455394,1110.0,29.059999999999995,2,0
963455396,1110.0,29.059999999999995,2,0
963510311,1110.0,29.06,2,0
963510313,1110.0,29.06,2,0
965603179,3201.0,29.06,2,0
967415329,611.0,29.06,2,0
119271337,1498.0,29.06,3,0
123867439#1,1270.0,29.06,3,0
123867454,563.0,29.06,3,0
157607510,2000.0,29.06,3,0
157782136#0,1270.0,29.06,3,0
157782136#1,1270.0,29.06,3,0
157806285,877.0,29.059999999999995,3,0
158245364,2061.0,29.06,3,0
23798287,563.0,29.06,3,0
23807076,877.0,29.059999999999995,3,0
23955194,6208.0,29.06,3,0
261596707,1498.0,29.06,3,0
27628575,2000.0,29.06,3,0
27628577,2000.0,29.06,3,0
27829315,2061.0,29.06,3,0
28378888#0,6208.0,29.05,3,0
28378888#1,6208.0,29.06,3,0
28396115#0,6208.0,29.06,3,0
28413844,6208.0,29.06,3,0
28414204,1270.0,29.06,3,0
28414370,2000.0,29.06,3,0
28432568,1498.0,29.06,3,0
28437207,877.0,29.059999999999995,3,0
28464123,1270.0,29.06,3,0
28464668,6208.0,29.06,3,0
28588888,6208.0,29.06,3,0
28665770,1498.0,29.06,3,0
31559312,2061.0,29.06,3,0
31559320,2061.0,29.06,3,0
360948375,2000.0,29.06,3,0
394385111,877.0,29.06,3,0
395336979,1498.0,29.059999999999995,3,0
395336990,1498.0,29.059999999999995,3,0
395354964#0,2000.0,29.06,3,0
395354964#1,2000.0,29.06,3,0
395354964#2,2000.0,29.06,3,0
395368981,877.0,29.059999999999995,3,0
395368986,877.0,29.059999999999995,3,0
479773092#0,2000.0,29.06,3,0
479773092#1,2000.0,29.06,3,0
498017763,2061.0,29.06,3,0
508115731,6208.0,29.06,3,0
508115745,2061.0,29.06,3,0
508479355,2000.0,29.06,3,0
509721010#1,2000.0,29.06,3,0
509747240,2000.0,29.06,3,0
509747302,2000.0,29.06,3,0
509747310,2000.0,29.06,3,0
509747346,2000.0,29.06,3,0
51383535,1498.0,29.06,3,0
516535357,877.0,29.059999999999995,3,0
52286754,2061.0,29.06,3,0
52305981,877.0,29.06,3,0
544296218#0,3270.0,29.06,3,0
544296218#1,3270.0,29.06,3,0
550284581,1270.0,29.06,3,0
550284583,1270.0,29.06,3,0
552389451,6208.0,29.06,3,0
552603209,1270.0,29.06,3,0
554270445,1270.0,29.06,3,0
60723578,1498.0,29.06,3,0
617235585,2061.0,29.06,3,0
617235615,563.0,29.06,3,0
617284142,2061.0,29.06,3,0
617284172,6208.0,29.06,3,0
617335302,2000.0,29.06,3,0
619042924,3270.0,29.06,3,0
687721970,2000.0,29.06,3,0
699541206,2000.0,29.06,3,0
706447587,2000.0,29.06,3,0
711193408,3270.0,29.06,3,0
711834658,1270.0,29.06,3,0
760399064,2061.0,29.06,3,0
848429238,1498.0,29.06,3,0
849677308,877.0,29.06,3,0
850026981,563.0,29.06,3,0
850057340,563.0,29.06,3,0
850057341,563.0,29.06,3,0
850098170,563.0,29.06,3,0
850395062,2000.0,29.06,3,0
850615423,6208.0,29.06,3,0
850615424,6208.0,29.06,3,0
851520670,877.0,29.059999999999995,3,0
851548985,877.0,29.059999999999995,3,0
851555734,1270.0,29.06,3,0
851568240,2000.0,29.06,3,0
854215625,563.0,29.06,3,0
860646752,2061.0,29.06,3,0
863751890,1270.0,29.06,3,0
867208766,2000.0,29.06,3,0
942089751,2061.0,29.06,3,0
942114531,2000.0,29.06,3,0
942219372,6208.0,29.06,3,0
942228866,6208.0,29.06,3,0
947247192,877.0,29.06,3,0
959075951,2061.0,29.04,3,0
959075964,2061.0,29.06,3,0
963455394,877.0,29.06,3,0
963455396,877.0,29.06,3,0
963510311,877.0,29.059999999999995,3,0
963510313,877.0,29.059999999999995,3,0
965603179,3270.0,29.06,3,0
967415329,563.0,29.06,3,0
119271337,1374.0,29.06,4,0
123867439#1,1237.0,29.06,4,0
123867454,558.0,29.06,4,0
157607510,2000.0,29.06,4,0
157782136#0,1237.0,29.06,4,0
157782136#1,1237.0,29.06,4,0
157806285,996.0,29.059999999999995,4,0
158245364,1932.0,29.06,4,0
23798287,558.0,29.06,4,0
23807076,996.0,29.059999999999995,4,0
23955194,6165.0,29.06,4,0
261596707,1374.0,29.06,4,0
27628575,2000.0,29.06,4,0
27628577,2000.0,29.06,4,0
27829315,1932.0,29.06,4,0
28378888#0,6165.0,29.05,4,0
28378888#1,6165.0,29.06,4,0
28396115#0,6165.0,29.06,4,0
28413844,6165.0,29.06,4,0
28414204,1237.0,29.06,4,0
28414370,2000.0,29.06,4,0
28432568,1374.0,29.06,4,0
28437207,996.0,29.059999999999995,4,0
28464123,1237.0,29.06,4,0
28464668,6165.0,29.06,4,0
28588888,6165.0,29.06,4,0
28665770,1374.0,29.06,4,0
31559312,1932.0,29.06,4,0
31559320,1932.0,29.06,4,0
360948375,2000.0,29.06,4,0
394385111,996.0,29.059999999999995,4,0
395336979,1374.0,29.06,4,0
395336990,1374.0,29.06,4,0
395354964#0,2000.0,29.06,4,0
395354964#1,2000.0,29.06,4,0
395354964#2,2000.0,29.06,4,0
395368981,996.0,29.059999999999995,4,0
395368986,996.0,29.059999999999995,4,0
479773092#0,2000.0,29.06,4,0
479773092#1,2000.0,29.06,4,0
498017763,1932.0,29.06,4,0
508115731,6165.0,29.06,4,0
508115745,1932.0,29.06,4,0
508479355,2000.0,29.06,4,0
509721010#1,2000.0,29.06,4,0
509747240,2000.0,29.06,4,0
509747302,2000.0,29.06,4,0
509747310,2000.0,29.06,4,0
509747346,2000.0,29.06,4,0
51383535,1374.0,29.06,4,0
516535357,996.0,29.059999999999995,4,0
52286754,1932.0,29.06,4,0
52305981,996.0,29.059999999999995,4,0
544296218#0,3237.0,29.06,4,0
544296218#1,3237.0,29.06,4,0
550284581,1237.0,29.06,4,0
550284583,1237.0,29.06,4,0
552389451,6165.0,29.06,4,0
552603209,1237.0,29.06,4,0
554270445,1237.0,29.06,4,0
60723578,1374.0,29.06,4,0
617235585,1932.0,29.06,4,0
617235615,558.0,29.06,4,0
617284142,1932.0,29.06,4,0
617284172,6165.0,29.06,4,0
617335302,2000.0,29.06,4,0
619042924,3237.0,29.06,4,0
687721970,2000.0,29.06,4,0
699541206,2000.0,29.06,4,0
706447587,2000.0,29.06,4,0
711193408,3237.0,29.06,4,0
711834658,1237.0,29.06,4,0
760399064,1932.0,29.06,4,0
848429238,1374.0,29.06,4,0
849677308,996.0,29.059999999999995,4,0
850026981,558.0,29.06,4,0
850057340,558.0,29.06,4,0
850057341,558.0,29.06,4,0
850098170,558.0,29.06,4,0
850395062,2000.0,29.06,4,0
850615423,6165.0,29.06,4,0
850615424,6165.0,29.06,4,0
851520670,996.0,29.059999999999995,4,0
851548985,996.0,29.059999999999995,4,0
851555734,1237.0,29.06,4,0
851568240,2000.0,29.06,4,0
854215625,558.0,29.06,4,0
860646752,1932.0,29.06,4,0
863751890,1237.0,29.06,4,0
867208766,2000.0,29.06,4,0
942089751,1932.0,29.06,4,0
942114531,2000.0,29.06,4,0
942219372,6165.0,29.06,4,0
942228866,6165.0,29.06,4,0
947247192,996.0,29.059999999999995,4,0
959075951,1932.0,29.04,4,0
959075964,1932.0,29.06,4,0
963455394,996.0,29.059999999999995,4,0
963455396,996.0,29.059999999999995,4,0
963510311,996.0,29.059999999999995,4,0
963510313,996.0,29.059999999999995,4,0
965603179,3237.0,29.06,4,0
967415329,558.0,29.06,4,0
119271337,1429.0,29.06,5,0
123867439#1,1002.0,29.06,5,0
123867454,460.0,29.06,5,0
157607510,2000.0,29.06,5,0
157782136#0,1002.0,29.06,5,0
157782136#1,1002.0,29.06,5,0
157806285,908.0,29.059999999999995,5,0
158245364,1889.0,29.06,5,0
23798287,460.0,29.06,5,0
23807076,908.0,29.059999999999995,5,0
23955194,5799.0,29.06,5,0
261596707,1429.0,29.06,5,0
27628575,2000.0,29.06,5,0
27628577,2000.0,29.06,5,0
27829315,1889.0,29.06,5,0
28378888#0,5799.0,29.05,5,0
28378888#1,5799.0,29.06,5,0
28396115#0,5799.0,29.06,5,0
28413844,5799.0,29.06,5,0
28414204,1002.0,29.059999999999995,5,0
28414370,2000.0,29.06,5,0
28432568,1429.0,29.06,5,0
28437207,908.0,29.059999999999995,5,0
28464123,1002.0,29.06,5,0
28464668,5799.0,29.06,5,0
28588888,5799.0,29.06,5,0
28665770,1429.0,29.06,5,0
31559312,1889.0,29.06,5,0
31559320,1889.0,29.06,5,0
360948375,2000.0,29.06,5,0
394385111,908.0,29.06,5,0
395336979,1429.0,29.06,5,0
395336990,1429.0,29.06,5,0
395354964#0,2000.0,29.06,5,0
395354964#1,2000.0,29.06,5,0
395354964#2,2000.0,29.06,5,0
395368981,908.0,29.059999999999995,5,0
395368986,908.0,29.059999999999995,5,0
479773092#0,2000.0,29.06,5,0
479773092#1,2000.0,29.06,5,0
498017763,1889.0,29.06,5,0
508115731,5799.0,29.06,5,0
508115745,1889.0,29.06,5,0
508479355,2000.0,29.06,5,0
509721010#1,2000.0,29.06,5,0
509747240,2000.0,29.06,5,0
509747302,2000.0,29.06,5,0
509747310,2000.0,29.06,5,0
509747346,2000.0,29.06,5,0
51383535,1429.0,29.06,5,0
516535357,908.0,29.059999999999995,5,0
52286754,1889.0,29.06,5,0
52305981,908.0,29.059999999999995,5,0
544296218#0,3002.0,29.06,5,0
544296218#1,3002.0,29.06,5,0
550284581,1002.0,29.06,5,0
550284583,1002.0,29.06,5,0
552389451,5799.0,29.06,5,0
552603209,1002.0,29.059999999999995,5,0
554270445,1002.0,29.059999999999995,5,0
60723578,1429.0,29.06,5,0
617235585,1889.0,29.06,5,0
617235615,460.0,29.06,5,0
617284142,1889.0,29.06,5,0
617284172,5799.0,29.06,5,0
617335302,2000.0,29.06,5,0
619042924,3002.0,29.06,5,0
687721970,2000.0,29.06,5,0
699541206,2000.0,29.06,5,0
706447587,2000.0,29.06,5,0
711193408,3002.0,29.06,5,0
711834658,1002.0,29.06,5,0
760399064,1889.0,29.06,5,0
848429238,1429.0,29.06,5,0
849677308,908.0,29.06,5,0
850026981,460.0,29.06,5,0
850057340,460.0,29.06,5,0
850057341,460.0,29.06,5,0
850098170,460.0,29.06,5,0
850395062,2000.0,29.06,5,0
850615423,5799.0,29.06,5,0
850615424,5799.0,29.06,5,0
851520670,908.0,29.059999999999995,5,0
851548985,908.0,29.059999999999995,5,0
851555734,1002.0,29.059999999999995,5,0
851568240,2000.0,29.06,5,0
854215625,460.0,29.06,5,0
860646752,1889.0,29.06,5,0
863751890,1002.0,29.06,5,0
867208766,2000.0,29.06,5,0
942089751,1889.0,29.06,5,0
942114531,2000.0,29.06,5,0
942219372,5799.0,29.06,5,0
942228866,5799.0,29.06,5,0
947247192,908.0,29.06,5,0
959075951,1889.0,29.04,5,0
959075964,1889.0,29.06,5,0
963455394,908.0,29.06,5,0
963455396,908.0,29.06,5,0
963510311,908.0,29.059999999999995,5,0
963510313,908.0,29.059999999999995,5,0
965603179,3002.0,29.06,5,0
967415329,460.0,29.06,5,0
119271337,1393.0,29.06,6,0
123867439#1,815.0,29.059999999999995,6,0
123867454,170.0,29.06,6,0
157607510,2000.0,29.06,6,0
157782136#0,815.0,29.059999999999995,6,0
157782136#1,815.0,29.059999999999995,6,0
157806285,826.0,29.06,6,0
158245364,1563.0,29.06,6,0
23798287,170.0,29.06,6,0
23807076,826.0,29.06,6,0
23955194,5204.0,29.06,6,0
261596707,1393.0,29.06,6,0
27628575,2000.0,29.06,6,0
27628577,2000.0,29.06,6,0
27829315,1563.0,29.06,6,0
28378888#0,5204.0,29.050000000000004,6,0
28378888#1,5204.0,29.06,6,0
28396115#0,5204.0,29.06,6,0
28413844,5204.0,29.06,6,0
28414204,815.0,29.06,6,0
28414370,2000.0,29.06,6,0
28432568,1393.0,29.06,6,0
28437207,826.0,29.06,6,0
28464123,815.0,29.06,6,0
28464668,5204.0,29.06,6,0
28588888,5204.0,29.06,6,0
28665770,1393.0,29.06,6,0
31559312,1563.0,29.06,6,0
31559320,1563.0,29.06,6,0
360948375,2000.0,29.06,6,0
394385111,826.0,29.06,6,0
395336979,1393.0,29.06,6,0
395336990,1393.0,29.06,6,0
395354964#0,2000.0,29.06,6,0
395354964#1,2000.0,29.06,6,0
395354964#2,2000.0,29.06,6,0
395368981,826.0,29.06,6,0
395368986,826.0,29.06,6,0
479773092#0,2000.0,29.06,6,0
479773092#1,2000.0,29.06,6,0
498017763,1563.0,29.06,6,0
508115731,5204.0,29.06,6,0
508115745,1563.0,29.06,6,0
508479355,2000.0,29.06,6,0
509721010#1,2000.0,29.06,6,0
509747240,2000.0,29.06,6,0
509747302,2000.0,29.06,6,0
509747310,2000.0,29.06,6,0
509747346,2000.0,29.06,6,0
51383535,1393.0,29.06,6,0
516535357,826.0,29.06,6,0
52286754,1563.0,29.06,6,0
52305981,826.0,29.06,6,0
544296218#0,2815.0,29.06,6,0
544296218#1,2815.0,29.06,6,0
550284581,815.0,29.059999999999995,6,0
550284583,815.0,29.059999999999995,6,0
552389451,5204.0,29.06,6,0
552603209,815.0,29.06,6,0
554270445,815.0,29.06,6,0
60723578,1393.0,29.06,6,0
617235585,1563.0,29.06,6,0
617235615,170.0,29.06,6,0
617284142,1563.0,29.06,6,0
617284172,5204.0,29.06,6,0
617335302,2000.0,29.06,6,0
619042924,2815.0,29.06,6,0
687721970,2000.0,29.06,6,0
699541206,2000.0,29.06,6,0
706447587,2000.0,29.06,6,0
711193408,2815.0,29.06,6,0
711834658,815.0,29.06,6,0
760399064,1563.0,29.06,6,0
848429238,1393.0,29.06,6,0
849677308,826.0,29.06,6,0
850026981,170.0,29.06,6,0
850057340,170.0,29.06,6,0
850057341,170.0,29.06,6,0
850098170,170.0,29.06,6,0
850395062,2000.0,29.06,6,0
850615423,5204.0,29.06,6,0
850615424,5204.0,29.06,6,0
851520670,826.0,29.06,6,0
851548985,826.0,29.06,6,0
851555734,815.0,29.06,6,0
851568240,2000.0,29.06,6,0
854215625,170.0,29.06,6,0
860646752,1563.0,29.06,6,0
863751890,815.0,29.059999999999995,6,0
867208766,2000.0,29.06,6,0
942089751,1563.0,29.06,6,0
942114531,2000.0,29.06,6,0
942219372,5204.0,29.06,6,0
942228866,5204.0,29.06,6,0
947247192,826.0,29.06,6,0
959075951,1563.0,29.039999999999996,6,0
959075964,1563.0,29.06,6,0
963455394,826.0,29.06,6,0
963455396,826.0,29.06,6,0
963510311,826.0,29.06,6,0
963510313,826.0,29.06,6,0
965603179,2815.0,29.06,6,0
967415329,170.0,29.06,6,0
119271337,1571.0,29.06,7,0
123867439#1,918.0,29.059999999999995,7,0
123867454,635.0,29.06,7,0
157607510,2000.0,29.06,7,0
157782136#0,918.0,29.059999999999995,7,0
157782136#1,918.0,29.059999999999995,7,0
157806285,995.0,29.059999999999995,7,0
158245364,2206.0,29.06,7,0
23798287,635.0,29.06,7,0
23807076,995.0,29.059999999999995,7,0
23955194,6119.0,29.06,7,0
261596707,1571.0,29.059999999999995,7,0
27628575,2000.0,29.06,7,0
27628577,2000.0,29.06,7,0
27829315,2206.0,29.06,7,0
28378888#0,6119.0,29.05,7,0
28378888#1,6119.0,29.06,7,0
28396115#0,6119.0,29.06,7,0
28413844,6119.0,29.06,7,0
28414204,918.0,29.059999999999995,7,0
28414370,2000.0,29.06,7,0
28432568,1571.0,29.06,7,0
28437207,995.0,29.059999999999995,7,0
28464123,918.0,29.059999999999995,7,0
28464668,6119.0,29.06,7,0
28588888,6119.0,29.06,7,0
28665770,1571.0,29.06,7,0
31559312,2206.0,29.06,7,0
31559320,2206.0,29.06,7,0
360948375,2000.0,29.06,7,0
394385111,995.0,29.059999999999995,7,0
395336979,1571.0,29.059999999999995,7,0
395336990,1571.0,29.059999999999995,7,0
395354964#0,2000.0,29.06,7,0
395354964#1,2000.0,29.06,7,0
395354964#2,2000.0,29.06,7,0
395368981,995.0,29.059999999999995,7,0
395368986,995.0,29.059999999999995,7,0
479773092#0,2000.0,29.06,7,0
479773092#1,2000.0,29.06,7,0
498017763,2206.0,29.06,7,0
508115731,6119.0,29.06,7,0
508115745,2206.0,29.06,7,0
508479355,2000.0,29.06,7,0
509721010#1,2000.0,29.06,7,0
509747240,2000.0,29.06,7,0
509747302,2000.0,29.06,7,0
509747310,2000.0,29.06,7,0
509747346,2000.0,29.06,7,0
51383535,1571.0,29.06,7,0
516535357,995.0,29.059999999999995,7,0
52286754,2206.0,29.06,7,0
52305981,995.0,29.059999999999995,7,0
544296218#0,2918.0,29.06,7,0
544296218#1,2918.0,29.06,7,0
550284581,918.0,29.059999999999995,7,0
550284583,918.0,29.059999999999995,7,0
552389451,6119.0,29.06,7,0
552603209,918.0,29.059999999999995,7,0
554270445,918.0,29.059999999999995,7,0
60723578,1571.0,29.06,7,0
617235585,2206.0,29.06,7,0
617235615,635.0,29.06,7,0
617284142,2206.0,29.06,7,0
617284172,6119.0,29.06,7,0
617335302,2000.0,29.06,7,0
619042924,2918.0,29.06,7,0
687721970,2000.0,29.06,7,0
699541206,2000.0,29.06,7,0
