edge_id,interval_nVehContrib,interval_harmonicMeanSpeed,bo_iteration,batch
416943095#1,1369.0,19.96875,0,0
417910449,216.0,34.4275,0,0
41934020,1153.0,26.633333333333336,0,0
479773100,216.0,26.495,0,0
4927662,216.0,19.6525,0,0
498017763,3153.0,24.46608695652174,0,0
5011982,216.0,24.746,0,0
5011984,216.0,22.52,0,0
5018648,216.0,21.838,0,0
5018649,216.0,19.0425,0,0
5018675,216.0,21.554000000000002,0,0
5018678,216.0,19.152,0,0
5018679,216.0,20.756,0,0
5018680,216.0,21.726,0,0
5018717,216.0,21.919999999999998,0,0
5018720,216.0,22.336000000000002,0,0
5031893,1153.0,26.44608695652174,0,0
508060359,2000.0,24.72,0,0
508060360,2000.0,23.050555555555558,0,0
508115730,3153.0,25.57086956521739,0,0
508115731,3153.0,25.208695652173912,0,0
508115732,22.0,23.439999999999998,0,0
508115736,22.0,23.5,0,0
508115743,3153.0,25.456521739130434,0,0
508115744,3153.0,24.909565217391304,0,0
508115745,3153.0,23.641739130434782,0,0
508479329,1569.0,16.098,0,0
508479332#0,1569.0,14.148000000000001,0,0
508479332#1,1569.0,16.630000000000003,0,0
508479336,1569.0,20.928,0,0
510072359,1569.0,24.062,0,0
51350996,216.0,23.39,0,0
514737337,961.0,22.997142857142858,0,0
517836093,1369.0,13.275416666666667,0,0
517849945,2000.0,18.577777777777776,0,0
517849947,2000.0,22.912777777777777,0,0
517853507,1569.0,15.348000000000003,0,0
517926100,1153.0,26.616521739130434,0,0
52286754,3153.0,26.133043478260866,0,0
52286756#0,3153.0,24.089565217391304,0,0
52286756#1,3153.0,25.00260869565217,0,0
530490479#0,216.0,22.0625,0,0
530511290,22.0,23.825,0,0
544299023,1569.0,23.576,0,0
544299032,3153.0,23.27695652173913,0,0
544984000,1569.0,23.048,0,0
550271864,216.0,27.02,0,0
550284586,216.0,13.6025,0,0
550284588,216.0,20.9525,0,0
550284589,216.0,25.438,0,0
550284590,216.0,22.708,0,0
550284591,216.0,22.02,0,0
550284594,216.0,21.982,0,0
550284595,216.0,22.003999999999998,0,0
550284602,216.0,25.83,0,0
550284603,216.0,26.548000000000002,0,0
550284605,216.0,27.49,0,0
550284606,216.0,26.722,0,0
552152110,216.0,39.052499999999995,0,0
552389451,3153.0,26.81772727272727,0,0
552603210,1569.0,24.492,0,0
554260214,216.0,26.046,0,0
60723578,3569.0,25.522105263157897,0,0
60759290,216.0,25.785,0,0
60759293,216.0,25.815,0,0
60759799,216.0,27.07,0,0
60759806,216.0,27.212,0,0
617235585,3153.0,24.852500000000003,0,0
617235607,1369.0,23.648400000000002,0,0
617235615,1153.0,26.531739130434783,0,0
617259141,1569.0,22.802500000000002,0,0
617259163,1785.0,9.715,0,0
617284127,216.0,20.927500000000002,0,0
617284141,1153.0,26.976249999999997,0,0
617284142,3153.0,25.536956521739132,0,0
617284163,961.0,23.011904761904763,0,0
617284166,3153.0,24.64782608695652,0,0
617284172,3153.0,22.452272727272728,0,0
619042922,3153.0,25.108695652173914,0,0
619042923,3153.0,23.783478260869565,0,0
6240692,3292.0,24.012222222222224,0,0
686995599,1569.0,24.506,0,0
686995600,1569.0,25.654000000000003,0,0
705770569,216.0,21.7525,0,0
705770570,216.0,21.3,0,0
708615404,216.0,26.5775,0,0
708615405,216.0,25.034,0,0
711834657,1569.0,23.804,0,0
760399064,3153.0,24.34391304347826,0,0
768291603,2487.0,25.192173913043476,0,0
848748038,216.0,25.174,0,0
848748039,216.0,25.15,0,0
848751591,216.0,25.822000000000003,0,0
848751592,216.0,26.119999999999997,0,0
848876834,1153.0,26.768333333333334,0,0
850026981,1153.0,27.152916666666666,0,0
850026982,1153.0,27.20608695652174,0,0
850057340,1153.0,27.073913043478264,0,0
850057341,1153.0,26.855217391304347,0,0
850098170,1153.0,26.42739130434783,0,0
850098171,1153.0,26.71608695652174,0,0
850615423,2192.0,24.659999999999997,0,0
850615424,3153.0,23.483478260869564,0,0
850757718,2000.0,20.489444444444445,0,0
850873947,1785.0,15.515,0,0
850873948,1569.0,26.9325,0,0
851553864,1569.0,21.3575,0,0
851553865,1569.0,26.536,0,0
854215625,1153.0,27.229565217391304,0,0
860646752,3153.0,24.066086956521737,0,0
861058478,1153.0,26.74913043478261,0,0
861090333,1785.0,8.3925,0,0
863754537,1785.0,4.1925,0,0
867316120,216.0,26.145999999999997,0,0
875173184,1153.0,26.76304347826087,0,0
880544469,216.0,21.9525,0,0
8924288,22.0,23.54,0,0
8924819,2053.0,22.016190476190477,0,0
8925953,2000.0,18.98888888888889,0,0
8926505,22.0,23.5325,0,0
8926880,277.0,22.102,0,0
8927030,2053.0,21.94090909090909,0,0
8927038#1,3153.0,19.67590909090909,0,0
8927790,277.0,22.148,0,0
8958375,216.0,27.389999999999997,0,0
8958828,216.0,27.1075,0,0
8966869,1569.0,18.105,0,0
91859494,216.0,19.7025,0,0
91859520,216.0,19.64,0,0
91887714,216.0,27.035,0,0
91887715,216.0,26.665,0,0
91887985,216.0,26.759999999999998,0,0
921643570,3569.0,23.86421052631579,0,0
921643571,3569.0,20.07421052631579,0,0
922483578,3153.0,23.114782608695652,0,0
922483579,3153.0,24.94391304347826,0,0
924390040,3153.0,23.770000000000003,0,0
93631240,1153.0,3.0700000000000003,0,0
93631330,1153.0,5.407727272727272,0,0
93631344,3153.0,11.373636363636363,0,0
940408568,3569.0,26.507894736842104,0,0
942089751,3153.0,24.31625,0,0
942119440,216.0,26.868000000000002,0,0
942162710,666.0,23.127368421052633,0,0
942219371,3153.0,25.816521739130433,0,0
942219372,3153.0,26.323478260869567,0,0
942228866,3131.0,24.59695652173913,0,0
946453068,2000.0,20.292777777777776,0,0
946464492,1569.0,26.212,0,0
946464493,1569.0,21.716,0,0
947811854,3569.0,27.71526315789474,0,0
955977944,3153.0,19.23608695652174,0,0
959075949,3153.0,26.063043478260873,0,0
959075950,3153.0,25.50086956521739,0,0
959075951,3153.0,26.32086956521739,0,0
959075963,3153.0,24.640434782608697,0,0
959075964,3153.0,23.666521739130438,0,0
959075971,3153.0,27.93782608695652,0,0
961214965,1569.0,25.7925,0,0
961214966,1569.0,22.96,0,0
961214967,1569.0,21.625999999999998,0,0
961214969,1569.0,27.84,0,0
961388358,1569.0,28.845999999999997,0,0
961388360,1569.0,27.839999999999996,0,0
961388361,1569.0,27.53,0,0
961388371,1569.0,17.284,0,0
961425253,1153.0,27.324347826086957,0,0
961425261,1153.0,27.194782608695654,0,0
961480477,3153.0,28.32260869565217,0,0
961480478,3153.0,25.90086956521739,0,0
961480484,3153.0,22.1375,0,0
961480485,3153.0,23.222083333333334,0,0
961480529,3153.0,25.797083333333333,0,0
961480530,3153.0,12.518260869565218,0,0
965564172,3569.0,27.79842105263158,0,0
965564173,3569.0,16.09277777777778,0,0
965853343,277.0,0.5700000000000001,0,0
965853344,3569.0,19.243333333333332,0,0
965853345,3569.0,23.45888888888889,0,0
965853359,277.0,22.196,0,0
965853360,277.0,13.788,0,0
965853361,3569.0,19.930526315789475,0,0
965853376,3569.0,16.66,0,0
966059356,3569.0,28.709473684210526,0,0
966059357,3569.0,24.513157894736842,0,0
966059358,1569.0,22.25714285714286,0,0
966059376,2000.0,26.22,0,0
966218541,216.0,21.925,0,0
967219584,1153.0,26.614782608695652,0,0
967219586,1153.0,27.508695652173916,0,0
967219588,1153.0,27.219130434782606,0,0
967219595,2487.0,24.57217391304348,0,0
967219596,3153.0,25.903478260869566,0,0
967415326,1153.0,27.150833333333335,0,0
967415329,1153.0,26.615,0,0
967415393,1153.0,25.782608695652176,0,0
967415396,1153.0,26.442608695652172,0,0
967415397,1153.0,27.040869565217395,0,0
967415403,1153.0,26.78217391304348,0,0
967415408,1153.0,27.335652173913044,0,0
967415496,1153.0,27.253913043478263,0,0
967415498,1153.0,26.739565217391306,0,0
967501776,216.0,11.586,0,0
967501777,216.0,24.464,0,0
967501778,216.0,26.160000000000004,0,0
967501779,216.0,21.73,0,0
967501780,216.0,22.046,0,0
967501781,1369.0,28.178800000000003,0,0
968157980,1569.0,24.6325,0,0
969771216,1569.0,23.384,0,0
1050142658,36.0,22.6,1,0
1050201637,89.0,28.498,1,0
114742342,36.0,23.395,1,0
114742344,36.0,23.275,1,0
1157865663,36.0,29.525,1,0
119271337,3928.0,22.92421052631579,1,0
119271357,1964.0,22.793333333333333,1,0
123592887#0,89.0,28.360000000000003,1,0
123592887#1,89.0,28.201999999999998,1,0
123592890,89.0,27.107999999999997,1,0
123592924#0,89.0,27.048000000000002,1,0
123592924#1,89.0,26.627999999999997,1,0
123867425,1334.0,27.315416666666668,1,0
123867446#0,1964.0,21.988,1,0
123867446#1,1964.0,22.668,1,0
123867454,1334.0,26.4675,1,0
124952143,89.0,38.386,1,0
124952161,1964.0,23.498,1,0
124952168,3298.0,25.7948,1,0
125343939,89.0,27.606,1,0
13108160,89.0,20.77,1,0
1342402856,36.0,30.134999999999998,1,0
1343727391,89.0,25.907999999999998,1,0
1343731831,1964.0,24.593333333333334,1,0
1343746547,89.0,28.508,1,0
155667053,2000.0,20.087368421052634,1,0
156651844,89.0,38.06,1,0
156651855,89.0,21.669999999999998,1,0
157593042,1964.0,20.186666666666667,1,0
157607609,1964.0,25.031666666666666,1,0
157607611,1964.0,26.703333333333333,1,0
157782133,1964.0,21.642000000000003,1,0
157806302,36.0,22.82,1,0
157806308,727.0,23.260526315789473,1,0
158245363,3334.0,25.417083333333334,1,0
158245364,3298.0,20.573600000000003,1,0
158623065,1334.0,25.862,1,0
158710528,2053.0,6.644,1,0
160671596#1,36.0,23.119999999999997,1,0
164419313,36.0,30.255,1,0
164419314,36.0,30.21,1,0
172193150,1964.0,10.24,1,0
183202187,36.0,23.34,1,0
183343395,89.0,37.556,1,0
184867255,89.0,19.326666666666664,1,0
206086131,89.0,28.112000000000002,1,0
20894099,1423.0,18.410384615384615,1,0
22372547,89.0,27.238,1,0
23011287,89.0,37.892,1,0
23798287,1334.0,26.248800000000003,1,0
23798288,3298.0,24.571199999999997,1,0
23895387,36.0,20.93,1,0
23955194,1114.0,24.91541666666667,1,0
23978712,628.0,23.11952380952381,1,0
24167659,36.0,30.06,1,0
25355829,89.0,20.835,1,0
25657097,1964.0,26.447142857142858,1,0
25657098,1964.0,22.07,1,0
25657128,1964.0,18.564444444444444,1,0
25657135#0,1964.0,27.14833333333333,1,0
25657135#1,1964.0,26.81833333333333,1,0
26027240,89.0,27.054000000000002,1,0
26027241,89.0,27.232,1,0
261596707,3928.0,23.05,1,0
261596720,3298.0,24.4292,1,0
261596721,1334.0,6.687083333333334,1,0
261596722,1334.0,26.31458333333333,1,0
26174374,3928.0,22.840555555555554,1,0
26230997,89.0,26.794,1,0
26230999#0,89.0,26.657999999999998,1,0
26230999#1,89.0,26.136666666666667,1,0
26231703,89.0,19.978,1,0
26297396,89.0,38.054,1,0
27829304,36.0,23.34,1,0
27829315,3298.0,24.454,1,0
27829318,727.0,22.719473684210527,1,0
27829369,36.0,23.13,1,0
27925162,1334.0,26.821250000000003,1,0
27925164,1334.0,26.451666666666668,1,0
28316656,36.0,22.5,1,0
28317586,3928.0,22.616315789473685,1,0
28317595,36.0,21.12,1,0
28317970,36.0,17.65,1,0
28319411,36.0,29.96,1,0
28319427,36.0,29.96,1,0
28319618#0,36.0,29.875,1,0
28319618#1,36.0,29.94,1,0
28319620,36.0,29.89,1,0
28357704,3298.0,24.4676,1,0
28357705,3298.0,26.387199999999996,1,0
28357714,3298.0,4.2548,1,0
28357715,3298.0,21.7948,1,0
28357724,3298.0,24.371599999999997,1,0
28357725,3298.0,22.888,1,0
28358874#0,3334.0,25.155,1,0
28358874#1,3334.0,24.3884,1,0
28358961,3334.0,25.9225,1,0
28358963,3334.0,26.144583333333333,1,0
28359013,3334.0,23.9225,1,0
28359016,3334.0,25.02416666666667,1,0
28359059,3334.0,24.003333333333334,1,0
28359068,3334.0,26.27916666666667,1,0
28359104,3334.0,23.619583333333335,1,0
28359106,3334.0,24.09583333333333,1,0
28378539,628.0,23.111904761904764,1,0
28378888#0,3334.0,26.3075,1,0
28378888#1,3334.0,24.010833333333334,1,0
28378890,3334.0,23.97791666666667,1,0
28379295,36.0,30.505,1,0
28379296,36.0,30.57,1,0
28396115#0,3334.0,25.074583333333333,1,0
28396115#1,3334.0,24.781666666666666,1,0
28396117,3334.0,25.275833333333335,1,0
28413844,3334.0,24.697916666666668,1,0
28413845,3334.0,25.52625,1,0
28414138,1964.0,11.709999999999999,1,0
28414139,1964.0,6.894,1,0
28414192,1964.0,19.404,1,0
28414195,1964.0,27.018,1,0
28432481,3928.0,24.030555555555555,1,0
28432567,3928.0,22.191666666666666,1,0
28432568,3928.0,19.46578947368421,1,0
28433465,36.0,30.855,1,0
28433467,36.0,30.795,1,0
28433523,36.0,30.52,1,0
28433526,36.0,30.555,1,0
28433568,36.0,30.595,1,0
28433569,36.0,30.115000000000002,1,0
28433596,36.0,30.055,1,0
28433597,36.0,30.085,1,0
28433663,36.0,30.16,1,0
28433664,36.0,30.14,1,0
28433973,36.0,23.85,1,0
28433975,36.0,20.03,1,0
28433994#0,36.0,30.06,1,0
28433994#1,36.0,29.97,1,0
28434074,36.0,30.13,1,0
28434076,36.0,30.695,1,0
28435481,1964.0,26.276666666666667,1,0
28435482,1964.0,23.73,1,0
28435495,1964.0,25.47666666666667,1,0
28435496,1964.0,28.438333333333333,1,0
28435548,1964.0,26.36,1,0
28435549,1964.0,24.14,1,0
28435572,1964.0,22.224999999999998,1,0
28435573,1964.0,20.959999999999997,1,0
28435620,1334.0,25.9956,1,0
28435621,1334.0,25.7792,1,0
28464122,1964.0,22.291666666666668,1,0
28464124,1964.0,24.10666666666667,1,0
28464668,3334.0,24.474166666666665,1,0
28464671,3334.0,25.943749999999998,1,0
28588884,3334.0,24.962500000000002,1,0
28588888,3334.0,24.38,1,0
28665770,3521.0,22.047894736842107,1,0
28665771,3521.0,24.49684210526316,1,0
301865758,1964.0,23.358333333333334,1,0
301865760,1964.0,22.851666666666663,1,0
301865762,1924.0,20.924,1,0
30832603,1964.0,14.365,1,0
30832604,1964.0,6.653333333333333,1,0
30832610,1964.0,12.902000000000001,1,0
30858341,89.0,19.95,1,0
30858343,89.0,19.95,1,0
30858344,89.0,19.954,1,0
30959008,36.0,30.365000000000002,1,0
30959013,36.0,31.12,1,0
31559311,3334.0,25.146666666666665,1,0
31559312,3334.0,23.773750000000003,1,0
31559315,3334.0,26.442916666666665,1,0
31559316,3334.0,25.687916666666666,1,0
31559320,3334.0,24.988333333333333,1,0
31559321,3334.0,26.96666666666667,1,0
326409096,36.0,22.5,1,0
326409101,36.0,23.91,1,0
32829016,727.0,23.223157894736843,1,0
33068788,1964.0,17.971052631578946,1,0
33104342,3928.0,24.240555555555556,1,0
343498596,1423.0,21.873076923076926,1,0
354924841,1964.0,17.41263157894737,1,0
360971738#0,2220.0,21.977391304347826,1,0
360971738#1,2220.0,21.92913043478261,1,0
362158898,89.0,37.944,1,0
363634374,1964.0,24.588333333333335,1,0
363634375,1964.0,23.918333333333333,1,0
363648765,1964.0,21.96666666666667,1,0
363648766,1964.0,22.84,1,0
366053218,1964.0,26.32166666666667,1,0
366053224,1964.0,25.811666666666667,1,0
392176425,36.0,23.52,1,0
392176426,36.0,23.32,1,0
392810418,36.0,31.28,1,0
392854839,36.0,22.56,1,0
393495986,89.0,21.496000000000002,1,0
393659315,2220.0,21.669565217391302,1,0
393682299,628.0,22.866,1,0
393850387,32.0,23.3975,1,0
394139590,1964.0,9.688333333333333,1,0
394159357#0,407.0,22.536666666666665,1,0
394159357#1,407.0,22.481666666666666,1,0
394159358,407.0,22.73,1,0
394160106#0,407.0,20.905,1,0
394160106#1,407.0,21.741666666666664,1,0
394160111,407.0,16.3,1,0
394214261,40.0,22.89,1,0
394214263,40.0,5.705,1,0
395336979,3928.0,26.21611111111111,1,0
395336984,3928.0,25.331666666666663,1,0
395336990,3928.0,21.492631578947368,1,0
395336991,3521.0,19.757894736842104,1,0
395336999,3928.0,20.068947368421053,1,0
395362572,36.0,30.585,1,0
395362577,36.0,29.955,1,0
395421761,407.0,17.375714285714285,1,0
395437192,1964.0,12.043333333333335,1,0
395439800,1964.0,27.826666666666668,1,0
395439801,1964.0,25.293333333333333,1,0
395439803,1964.0,27.906666666666666,1,0
395439805,1964.0,19.55333333333333,1,0
395442655,1964.0,23.169999999999998,1,0
408536268,1964.0,10.122,1,0
416943095#0,1423.0,19.902307692307694,1,0
416943095#1,1423.0,19.995,1,0
417910449,89.0,37.666,1,0
41934020,1334.0,26.810000000000002,1,0
479773100,89.0,27.044,1,0
4927662,89.0,22.885,1,0
498017763,3334.0,24.420833333333334,1,0
5011982,89.0,26.556,1,0
5011984,89.0,23.218,1,0
5018648,89.0,23.59,1,0
5018649,89.0,22.988333333333333,1,0
5018675,89.0,23.191666666666666,1,0
5018678,89.0,21.374000000000002,1,0
5018679,89.0,23.538,1,0
5018680,89.0,23.598000000000003,1,0
5018717,89.0,23.326,1,0
5018720,89.0,22.951999999999998,1,0
5031893,1334.0,26.064,1,0
508060359,2000.0,24.86421052631579,1,0
508060360,2000.0,22.723333333333333,1,0
508060367,36.0,23.91,1,0
508115730,3334.0,25.6432,1,0
508115731,3334.0,25.032799999999998,1,0
508115732,32.0,23.0325,1,0
508115736,32.0,23.365,1,0
508115743,3334.0,25.241666666666664,1,0
508115744,3334.0,24.769166666666667,1,0
508115745,3334.0,22.65625,1,0
508479329,1964.0,17.558333333333334,1,0
508479332#0,1964.0,12.928333333333333,1,0
508479332#1,1964.0,18.084999999999997,1,0
508479336,1964.0,14.725999999999999,1,0
509139325,40.0,22.8,1,0
510072359,1964.0,23.650000000000002,1,0
51350996,89.0,23.786,1,0
514737337,628.0,23.085714285714285,1,0
517287847,36.0,25.990000000000002,1,0
517836093,1423.0,13.84769230769231,1,0
517849945,2000.0,19.837894736842106,1,0
517849947,2000.0,24.392105263157895,1,0
517853507,1964.0,15.253333333333332,1,0
517913444,36.0,19.8,1,0
517926100,1334.0,25.671666666666667,1,0
52286754,3334.0,26.156666666666666,1,0
52286756#0,3334.0,24.006249999999998,1,0
52286756#1,3334.0,24.782916666666665,1,0
52324493,36.0,30.46,1,0
52324495,36.0,30.509999999999998,1,0
530490479#0,89.0,21.935000000000002,1,0
530511290,32.0,23.509999999999998,1,0
544299023,1964.0,23.683333333333334,1,0
544299032,3334.0,22.78625,1,0
544984000,1964.0,21.76,1,0
550271864,89.0,27.74,1,0
550284586,89.0,21.375,1,0
550284588,89.0,23.05,1,0
550284589,89.0,26.556,1,0
550284590,89.0,23.256,1,0
550284591,89.0,22.886000000000003,1,0
550284594,89.0,23.43,1,0
550284595,89.0,23.247999999999998,1,0
550284602,89.0,27.258,1,0
550284603,89.0,28.362000000000002,1,0
550284605,89.0,28.24,1,0
550284606,89.0,27.839999999999996,1,0
552152110,89.0,38.772000000000006,1,0
552389451,3334.0,26.76125,1,0
552603210,1924.0,25.648000000000003,1,0
554260214,89.0,27.810000000000002,1,0
601483973,36.0,30.61,1,0
601483974,36.0,30.695,1,0
60723578,3964.0,25.585789473684212,1,0
60759290,89.0,26.845999999999997,1,0
60759293,89.0,26.869999999999997,1,0
60759799,89.0,28.407999999999998,1,0
60759806,89.0,28.735,1,0
617235585,3298.0,24.981199999999998,1,0
617235607,1423.0,22.675769230769234,1,0
617235615,1334.0,26.317916666666665,1,0
617259141,1964.0,22.052,1,0
617259163,2053.0,10.116,1,0
617284127,89.0,22.998333333333335,1,0
617284141,1334.0,26.05125,1,0
617284142,3298.0,25.476399999999998,1,0
617284163,628.0,23.10047619047619,1,0
617284166,3334.0,24.309583333333332,1,0
617284172,3334.0,21.90625,1,0
619042922,3334.0,25.012916666666666,1,0
619042923,3334.0,23.687916666666666,1,0
6240692,3521.0,24.34421052631579,1,0
667614623,36.0,30.46,1,0
667614630,36.0,31.22,1,0
686995599,1964.0,24.468333333333334,1,0
686995600,1964.0,25.474999999999998,1,0
705770569,89.0,22.965,1,0
705770570,89.0,22.978333333333335,1,0
708615404,89.0,26.606,1,0
708615405,89.0,26.542,1,0
711834657,1964.0,24.038,1,0
727202048,36.0,24.51,1,0
760399064,3334.0,24.097083333333334,1,0
768291603,2571.0,25.044,1,0
838046085,36.0,30.869999999999997,1,0
848748038,89.0,27.024,1,0
848748039,89.0,26.369999999999997,1,0
848751591,89.0,26.637999999999998,1,0
848751592,89.0,26.516,1,0
848876834,1334.0,26.334,1,0
849821064,36.0,30.03,1,0
850026981,1334.0,26.8096,1,0
850026982,1334.0,26.477600000000002,1,0
850057340,1334.0,26.5108,1,0
850057341,1334.0,26.698800000000002,1,0
850098170,1334.0,25.731199999999998,1,0
850098171,1334.0,26.7825,1,0
850615423,2706.0,24.555833333333336,1,0
850615424,3334.0,23.674583333333334,1,0
850757718,2000.0,19.220526315789474,1,0
850873947,2053.0,18.732,1,0
850873948,1964.0,26.380000000000003,1,0
851541351,36.0,30.16,1,0
851553864,1964.0,21.863999999999997,1,0
851553865,1964.0,25.99666666666667,1,0
854215625,1334.0,26.514400000000002,1,0
860646752,3334.0,23.9248,1,0
