x_1,x_2,x_3,x_4,loss,bo_iteration
984.7337007522584,292.26380586624146,551.4571666717529,940.4744505882264,0.1937374324449113,0
1424.080491065979,1198.2849836349487,1770.3396081924438,1389.4058465957642,1.0961264889587907,0
1606.1171293258667,644.3125009536743,248.42974543571472,310.9458088874817,0.7147050713187388,0
45.615606009960175,1862.8336191177368,1466.8220281600952,1862.9275560379028,1.0653717022266571,0
373.4762668609619,799.8703122138977,1575.6129026412964,1609.0569496154783,0.6604936164819126,0
1809.0083599090576,1706.41028881073,856.5053939819336,33.59794244170189,1.108929902346328,0
719.7387538388682,0.0,742.6896965785816,964.2038123981221,0.19467846347763235,1
740.155701170586,330.5343957768623,638.1913982675156,991.1247370551598,0.08924189964684857,2
580.5018510654598,353.5114386725326,786.8232469974454,967.3488898049978,0.04740564325773492,3
0.0,0.0,2000.0,0.0,0.6861755281647984,4
439.6090945564162,335.7085697617137,1106.2448977766933,941.4141069257826,0.13804271209840333,5
546.7671466106748,536.2063039457182,740.9745285575603,1097.9717557831784,0.10655403147226478,6
615.2238140740263,481.8518022136621,820.1969130909946,885.7115220489097,0.05656181770696682,7
570.4232532204093,447.45890560654425,776.3434635436649,873.3750289238767,0.06553731361528871,8
515.1715333821254,438.1499700423297,850.6635791402779,969.2133190800815,0.02635026437814185,9
689.8525949849941,388.7277094270584,907.7684500798669,975.1831585887047,0.09253977235467797,10
488.98565428601506,326.41348980704345,739.3622646594428,849.5822916756895,0.14256080845800326,11
565.4204178135395,511.80290537464344,857.0225959595087,914.0706614999481,0.03453042075814561,12
582.2756150570649,596.0735345253713,922.6514176566549,937.9639530184123,0.09224494204131875,13
566.8247474041185,457.2543600045064,826.4135241481424,967.0430360180457,0.022984246139111524,14
197.0040185949963,1148.3155928455928,1123.6814762890347,603.8119226940406,0.20012538335180655,15
277.95093846316877,511.91957330696016,982.1101085419951,952.4625551478148,0.11432554251054165,16
541.957828624167,436.2973221630789,784.7898718058982,950.282967211967,0.03844285260376049,17
532.8079113953942,487.79663882298956,806.042850539467,959.8467432970182,0.03423848536320186,18
472.0294434469914,559.7880939311458,782.1016723571374,957.5156733584097,0.07192410529910624,19
566.272507869297,446.958032162706,800.3257004549371,965.7612870825212,0.026537267053863726,20
477.3918341776865,403.8891600401244,785.4554896620425,897.3145989231168,0.0850955407564678,21
0.0,906.9684436381475,1410.4554458212829,370.9191426982971,0.15973350587590657,22
554.4810996733615,399.4862459589233,818.0509655117099,1048.3035585313485,0.04755208027125012,23
75.98953124670933,766.5169184683614,1518.3433346525283,886.3885695941024,0.26434355447579844,24
316.01627326122446,712.5551802355758,1149.6870673334129,671.8141065098063,0.06613339832207607,25
228.9924502697766,838.7587370614282,1247.936898514745,534.1311375235986,0.10117964405914738,26
558.1406943961834,438.5135576694667,827.1058792232852,980.639861062567,0.022448400493129027,27
566.1014842074788,875.371708859765,957.3095674361408,680.9655174493688,0.18762282536642083,28
565.9450150935747,416.4205653267774,863.6399979775063,1018.4690321253873,0.04389721337795781,29
688.6212738551441,411.12596590050447,499.74278182393886,1369.794261668189,0.19183039670214183,30
550.9685171839171,429.3771214384513,864.0969624630018,1005.2142367288249,0.0374887979887425,31
556.7443746185571,501.6502083875045,872.7322400648239,1009.1089611143389,0.059855771989055055,32
459.7124325189702,543.7378347469848,1001.3037510780654,800.1221524127428,0.036915635697059385,33
389.5589218921113,524.5620983335966,1076.9929467173192,694.7413995973963,0.08979077775627115,34
484.25672456259764,495.5491482730571,939.4956316048496,958.3457366254918,0.04368052387140604,35
997.7915201604654,125.16202558075042,582.2716775642208,1270.230248413716,0.1502692708494421,36
963.8322033117489,0.0,99.22062083532994,1281.6449314587735,0.23219222441462953,37
443.3425498753315,612.2030333422034,1073.810071128504,836.4608225892389,0.06526945255649472,38
535.0508809895526,463.88379372521564,876.2102777054579,924.6450639227511,0.010480832240963934,39
526.9069178503704,466.562690373233,881.0170785144265,934.0771311273934,0.011069212823298345,40
514.7415808358378,470.3941049972929,913.3402928738058,897.6336996956702,0.01649688102901713,41
1254.5578905413777,90.13448911736714,174.11727662445665,1100.191571735948,0.2854756822800994,42
173.85838313950262,901.1024483744318,1118.1857528026612,726.9884278707846,0.12164326403687638,43
661.5533094299561,320.5426866397638,774.0103814814959,1056.5938953726816,0.050017325823179644,44
504.82620119208855,433.6329036403069,943.1824810407529,869.9301294494849,0.044678810543486124,45
518.3694914190684,470.1227922578477,895.0107683529908,924.9470904439231,0.01156224654744945,46
515.9969102482951,470.1209266402324,897.4453255022529,914.407458656214,0.01062501553874852,47
355.18081520986703,781.9858109522223,1360.5707151199745,573.8258124570885,0.1512080125523013,48
501.03313181848296,489.2790907441704,903.2883087613155,896.6662580404101,0.005951338313868573,49
504.54004541482124,470.47026115636464,894.5051741576112,920.349284988765,0.011649647450214351,50
454.7842877604248,533.7388661468364,889.4624432600839,863.1774856699176,0.02950922889581087,51
703.6337621479983,104.58968422584196,530.065063870426,1185.838978911116,0.12604374047904002,52
169.23788830922,1005.7048814473551,1122.8805533646591,233.38332237261042,0.2389120168962067,53
509.1310698114715,478.44216924859523,896.2932088679837,904.336162723285,0.008223422828074596,54
499.1808807009781,492.12086199804725,901.1923181421358,903.8082209609499,0.0042082316788717815,55
501.6299281090808,483.50991451024345,897.6054983641196,902.2915004817988,0.007133552688842849,56
0.0,1051.5297702698408,1826.0876657115714,398.4809823160779,0.26025923418233726,57
505.7497434883089,484.2664850896924,899.8876418691484,900.5798803855273,0.007142434476083031,58
497.83571126896965,483.6913283601309,896.0533822271813,900.2082003194754,0.009319627258644395,59
499.0484686094945,490.3552120303051,902.5726506495754,899.9371446471152,0.005569813581307335,60
505.3470036935467,479.7151433108679,892.3704293733256,908.6255142445293,0.007044118905730702,61
185.92909959757188,645.7684386337062,1572.8049775025138,523.8144608190398,0.21902062417119877,62
306.6339500044655,2.1073592700841434e-19,1.4096875803205538e-18,541.2373502459121,0.7168247350369389,63
499.58020789548897,490.61101499774526,895.4969939936199,901.062333125375,0.005682498230262812,64
865.7752823732003,63.52873512275732,982.391945496857,662.9021859066073,0.30764257839895315,65
548.4144885730192,89.38426776121135,801.8416482308285,1265.0141662543367,0.17890138577615577,66
503.99657858659594,487.01385921016475,894.2348803308807,903.0807220796206,0.0049639443864242785,67
208.427570915229,187.10091977742738,1128.085758206936,1079.085943497672,0.27416845769575005,68
284.9534566555884,1230.0302644916908,585.9347241068568,573.1218813252469,0.38506687785715127,69
1110.8280003947812,129.72685431578174,635.7804394515177,566.3537100686109,0.3888804182683863,70
774.2726262658834,148.9370632916689,560.753908008337,1332.6447140425444,0.11982429373628635,71
496.7830273378389,479.98184624719784,899.226225410425,897.1112879785096,0.01209814751473341,72
701.3891137637476,30.35949336133255,367.3380290008143,854.6638549404911,0.31738910044611635,73
489.6939537668032,497.7136233833772,897.9670970796894,890.7011916736309,0.009059771465248773,74
261.0267480118438,751.2363268726185,941.7758362596747,831.3225067032772,0.1092267063166379,75
463.1018214344499,657.8359069809275,1067.781057211049,736.1263019056336,0.07234363147071236,76
458.2829500471588,568.7393829910432,966.1450788212269,813.8790623470588,0.02532293538742442,77
500.3326969047629,494.88519251793366,897.3506853842754,897.0562418029773,0.0041678640150577765,78
511.20648147078117,283.0392589769039,613.6063760269379,1077.4193622787045,0.13419494783213204,79
817.3834593518584,353.2596474440206,713.6669242673343,1157.1748414612025,0.1229654371440902,80
500.6544390165003,494.90011882472305,897.3555514933892,895.597068040977,0.004633663437869893,81
938.1337657258082,440.7201506402782,808.6031728377608,551.6550118070928,0.3039725012032224,82
680.3608274463231,184.56385764333575,1202.7814402529743,1079.7672541741538,0.25791641886642097,83
1030.9782906149537,285.8408882632073,257.40404520890615,1453.5740191326313,0.2340365766039655,84
503.0352977617641,497.2065815526385,896.4021346669368,896.4371017633462,0.003938452953287346,85
325.00301476749036,795.0384318075538,1105.890959619075,468.6515069553552,0.14091717440491572,86
423.5297935463359,167.10538529708242,477.56330207103355,1435.4819424484865,0.2685625931533486,87
3.2836150725953988,609.7796626461951,1259.803513131088,130.7687635646077,0.36480115358480536,88
505.8687313549197,503.3539978638235,894.5503275528613,891.4864205716896,0.007023087153802593,89
182.90765545154235,1012.516092754483,1562.504610398012,153.78319121477182,0.2356052797465779,90
544.9302559332262,517.4150978356399,1170.687258184535,841.101978252663,0.13907662525495681,91
276.1959389504494,1004.6422623408114,1421.5709555449516,731.651107359132,0.23392060700243755,92
508.6219498401637,500.49924735302676,901.5841152565952,890.3860478597519,0.00654976398689477,93
68.59861314347913,671.2117663651887,1202.000639905918,545.3994998577945,0.16891116173273935,94
83.82211800912872,1208.7736469040763,1381.733833349458,392.03029734503093,0.18657963746295378,95
500.5668226681439,501.38498083399696,898.6612306728615,890.1427712349321,0.0054857072414719495,96
802.0531919335604,314.1049323674607,344.7095696112742,1123.969770973409,0.17326607490631396,97
480.1591833293425,635.1220179684738,940.9301634172083,823.9912896789119,0.050897274429763904,98
239.61642041060472,412.5778816225137,1367.3492065557427,854.0301151046616,0.2204098809904128,99
491.7531227791753,501.10501505249783,928.9370194111407,875.9102175611906,0.01279594716057642,100
